                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     97,                 1.0368,                 1.7557,                 2.2154,                 0.5899,                0.56846,                0.59587,                0.27224,                 1.2685,                 1.8105,                 2.4082,             0.00085813,             0.00085813,             0.00085813
                     98,                 1.0011,                 1.7351,                 2.1678,                0.50328,                0.56586,                 0.5459,                0.22385,                 1.4097,                 2.0655,                 2.4767,               0.000854,               0.000854,               0.000854
                     99,                 1.0153,                 1.7571,                 2.1691,                0.57306,                0.52713,                0.56245,                0.25762,                 1.3576,                 1.7684,                  2.452,             0.00084988,             0.00084988,             0.00084988
                    100,                 1.0272,                 1.7517,                 2.1741,                0.51315,                0.50283,                0.51635,                0.24076,                 1.3528,                 1.9606,                  2.449,             0.00084575,             0.00084575,             0.00084575
                    101,                 1.0031,                 1.7422,                 2.1552,                0.66556,                0.61655,                0.64019,                0.26562,                 1.2408,                 1.8518,                 2.3603,             0.00084162,             0.00084162,             0.00084162
                    102,                 1.0083,                 1.6973,                 2.1606,                0.62995,                0.60154,                0.60063,                0.27295,                 1.2701,                  1.818,                 2.3858,              0.0008375,              0.0008375,              0.0008375
                    103,                 1.0053,                 1.7005,                 2.1467,                 0.7465,                0.55902,                 0.6267,                0.28532,                 1.3927,                 1.8083,                 2.5026,             0.00083337,             0.00083337,             0.00083337
                    104,                0.99675,                 1.6623,                 2.1463,                0.69082,                0.61223,                0.67551,                 0.3055,                 1.2704,                 1.8041,                 2.4227,             0.00082925,             0.00082925,             0.00082925
                    105,                0.99125,                 1.7162,                 2.1456,                0.63505,                0.65663,                0.62104,                0.27259,                 1.3391,                 1.7574,                 2.4068,             0.00082513,             0.00082513,             0.00082513
                    106,                 1.0049,                 1.6994,                 2.1493,                0.67444,                0.52817,                0.60938,                0.27452,                 1.3597,                  1.959,                 2.4475,               0.000821,               0.000821,               0.000821
                    107,                  1.001,                 1.6793,                 2.1362,                0.64896,                0.58258,                0.60661,                0.26511,                 1.3216,                 1.8495,                 2.4447,             0.00081688,             0.00081688,             0.00081688
                    108,                0.99599,                 1.6858,                 2.1315,                0.59651,                0.57801,                0.63131,                0.26116,                 1.3778,                 1.8359,                 2.4301,             0.00081275,             0.00081275,             0.00081275
                    109,                0.98581,                 1.6758,                  2.128,                0.70535,                0.54241,                0.64247,                0.29663,                 1.2942,                 1.8695,                 2.3843,             0.00080863,             0.00080863,             0.00080863
                    110,                 1.0062,                 1.6763,                 2.1272,                 0.6538,                0.63384,                0.61538,                0.27698,                 1.3964,                 1.7882,                 2.4526,              0.0008045,              0.0008045,              0.0008045
                    111,                 1.0079,                 1.6708,                 2.1475,                0.73745,                0.56046,                0.62281,                0.29067,                 1.3947,                 1.7915,                 2.4221,             0.00080038,             0.00080038,             0.00080038
                    112,                0.98986,                 1.6736,                 2.1368,                0.74378,                0.52787,                0.61813,                0.27834,                 1.3462,                 1.8909,                 2.4713,             0.00079625,             0.00079625,             0.00079625
                    113,                0.99411,                  1.607,                 2.1408,                0.71211,                0.60464,                0.69031,                0.32154,                 1.3403,                 1.7633,                 2.3929,             0.00079213,             0.00079213,             0.00079213
                    114,                 1.0143,                 1.6481,                 2.1328,                 0.5968,                0.66034,                0.63106,                0.27652,                 1.3981,                 1.8076,                 2.4256,               0.000788,               0.000788,               0.000788
                    115,                0.98857,                 1.5723,                 2.1113,                0.69335,                0.62426,                0.70457,                 0.3029,                 1.3385,                 1.8235,                 2.4082,             0.00078387,             0.00078387,             0.00078387
                    116,                  1.014,                  1.605,                 2.1248,                0.76053,                0.59509,                0.68715,                0.30278,                 1.3203,                  1.761,                 2.4009,             0.00077975,             0.00077975,             0.00077975
                    117,                0.98371,                 1.6062,                 2.1021,                0.70163,                0.57198,                0.62028,                0.29793,                 1.3604,                 1.8949,                 2.4519,             0.00077563,             0.00077563,             0.00077563
                    118,                0.95964,                 1.5616,                 2.0633,                0.69564,                0.58093,                0.61207,                0.27007,                 1.4399,                  1.928,                 2.4508,              0.0007715,              0.0007715,              0.0007715
                    119,                0.97742,                 1.6024,                 2.0955,                0.72477,                0.60694,                0.67887,                0.31143,                 1.3742,                 1.7018,                 2.4688,             0.00076738,             0.00076738,             0.00076738
                    120,                0.96558,                 1.5739,                 2.0825,                0.68079,                0.58659,                0.66555,                0.31738,                  1.317,                 1.9106,                 2.4381,             0.00076325,             0.00076325,             0.00076325
                    121,                0.99703,                 1.5891,                 2.0833,                0.58935,                0.58352,                0.61412,                0.29769,                 1.3183,                 1.7317,                 2.4095,             0.00075912,             0.00075912,             0.00075912
                    122,                 1.0226,                 1.5847,                 2.1496,                0.81195,                0.59248,                0.68283,                0.32149,                 1.3055,                 1.6703,                 2.3995,               0.000755,               0.000755,               0.000755
                    123,                0.98181,                 1.5555,                 2.1113,                0.83062,                0.60581,                0.72965,                  0.346,                 1.3232,                 1.6205,                 2.4872,             0.00075088,             0.00075088,             0.00075088
                    124,                 0.9548,                  1.522,                 2.0727,                0.66332,                0.61401,                0.67836,                0.31984,                 1.3379,                 1.7576,                 2.4278,             0.00074675,             0.00074675,             0.00074675
                    125,                0.95636,                 1.5446,                 2.0923,                0.62455,                0.63873,                0.63313,                0.27657,                 1.4281,                 1.6802,                 2.5031,             0.00074263,             0.00074263,             0.00074263
                    126,                0.95478,                 1.4999,                 2.0537,                0.63116,                0.64358,                0.62376,                 0.3008,                 1.3768,                 1.7089,                 2.3786,              0.0007385,              0.0007385,              0.0007385
                    127,                0.95568,                 1.4539,                 2.0279,                0.75854,                0.53454,                 0.6408,                0.30491,                 1.3091,                 1.8157,                 2.3926,             0.00073437,             0.00073437,             0.00073437
                    128,                0.94776,                  1.472,                 2.0531,                0.74289,                 0.5913,                0.68558,                0.30333,                 1.3914,                 1.8059,                 2.4711,             0.00073025,             0.00073025,             0.00073025
                    129,                0.95172,                 1.5033,                 2.0509,                0.62184,                0.70859,                0.63789,                0.27383,                 1.4328,                  1.773,                 2.4522,             0.00072612,             0.00072612,             0.00072612
                    130,                0.95743,                 1.4993,                 2.0492,                0.73736,                0.53521,                0.65876,                0.29411,                  1.422,                 1.8248,                 2.4401,               0.000722,               0.000722,               0.000722
                    131,                0.94062,                  1.423,                 2.0248,                0.74055,                 0.5996,                  0.696,                0.31767,                 1.3757,                 1.7388,                 2.3652,             0.00071788,             0.00071788,             0.00071788
                    132,                0.92584,                 1.4271,                 2.0196,                0.75097,                0.67376,                0.72538,                0.31784,                 1.3193,                 1.6902,                 2.3466,             0.00071375,             0.00071375,             0.00071375
                    133,                0.93666,                 1.5179,                 2.0271,                0.69404,                0.57104,                0.63492,                0.30011,                 1.4179,                 1.5945,                 2.4538,             0.00070962,             0.00070962,             0.00070962
                    134,                 0.9361,                 1.4594,                 2.0197,                0.68241,                0.64645,                0.66595,                0.31108,                 1.2699,                 1.7104,                 2.2908,              0.0007055,              0.0007055,              0.0007055
                    135,                0.95363,                  1.485,                 2.0566,                0.60296,                0.62002,                 0.6029,                0.28241,                 1.4181,                 1.8533,                 2.5033,             0.00070137,             0.00070137,             0.00070137
                    136,                0.92362,                 1.4839,                 2.0205,                0.71322,                0.63066,                0.68175,                0.28877,                 1.4643,                  1.666,                 2.5056,             0.00069725,             0.00069725,             0.00069725
                    137,                0.89374,                 1.3968,                 1.9917,                0.74514,                0.59772,                0.66149,                0.28786,                 1.4872,                 1.7919,                 2.5047,             0.00069313,             0.00069313,             0.00069313
                    138,                0.93725,                 1.4314,                 2.0223,                0.73006,                0.64763,                0.70267,                0.32281,                 1.3062,                 1.5611,                 2.3596,               0.000689,               0.000689,               0.000689
                    139,                0.90719,                 1.3933,                 2.0073,                0.66012,                0.58965,                0.60413,                0.27893,                 1.5415,                 1.6738,                 2.5917,             0.00068488,             0.00068488,             0.00068488
                    140,                0.94674,                  1.443,                 2.0259,                0.62384,                0.57734,                0.63463,                0.27352,                 1.3996,                  1.838,                 2.4722,             0.00068075,             0.00068075,             0.00068075
                    141,                0.91452,                 1.4043,                 1.9984,                0.69364,                0.65255,                0.65374,                0.29598,                  1.443,                 1.6358,                 2.4532,             0.00067663,             0.00067663,             0.00067663
                    142,                0.92306,                 1.4236,                 2.0242,                0.69503,                0.62696,                0.65386,                 0.3017,                 1.4324,                 1.6272,                 2.5111,              0.0006725,              0.0006725,              0.0006725
                    143,                0.90719,                 1.3895,                 1.9875,                0.76083,                0.61865,                0.68607,                0.30806,                 1.5146,                 1.7521,                 2.5621,             0.00066838,             0.00066838,             0.00066838
                    144,                0.92835,                 1.4312,                 2.0054,                0.69272,                0.60783,                0.66855,                0.28151,                 1.4354,                  1.662,                 2.4348,             0.00066425,             0.00066425,             0.00066425
                    145,                0.91805,                 1.4127,                 1.9903,                0.75542,                0.70351,                0.72052,                0.33157,                 1.3636,                 1.5864,                 2.4392,             0.00066013,             0.00066013,             0.00066013
                    146,                0.91605,                 1.3769,                 1.9796,                0.70785,                0.63147,                0.67691,                0.30281,                 1.4325,                 1.7129,                 2.4805,               0.000656,               0.000656,               0.000656
                    147,                0.87194,                 1.3523,                 1.9684,                0.69808,                 0.6705,                0.70777,                0.31302,                 1.4148,                 1.7161,                  2.402,             0.00065188,             0.00065188,             0.00065188
                    148,                 0.8821,                 1.3675,                 1.9603,                0.60807,                0.62348,                0.64875,                0.28955,                 1.4622,                 1.7181,                 2.5541,             0.00064775,             0.00064775,             0.00064775
                    149,                0.90677,                 1.3573,                 2.0038,                0.69172,                0.61865,                0.68657,                0.30931,                 1.4441,                  1.623,                 2.5167,             0.00064362,             0.00064362,             0.00064362
