                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     88,                0.96925,                 1.5346,                 1.8968,                0.55018,                0.53329,                0.50643,                0.24101,                  1.209,                 1.8945,                 2.3486,             0.00089525,             0.00089525,             0.00089525
                     89,                0.99911,                 1.5912,                 1.9248,                0.57076,                 0.5236,                 0.5473,                0.24594,                 1.2174,                 1.8896,                 2.3253,             0.00089112,             0.00089112,             0.00089112
                     90,                  1.004,                 1.5726,                 1.9186,                0.64106,                0.53029,                0.56996,                0.25949,                 1.1561,                 1.6917,                 2.2457,               0.000887,               0.000887,               0.000887
                     91,                0.94197,                 1.4987,                 1.8511,                0.58817,                0.63953,                0.63298,                0.27801,                 1.1649,                 1.6162,                  2.265,             0.00088288,             0.00088288,             0.00088288
                     92,                0.96278,                 1.5238,                 1.8632,                0.53973,                0.54343,                0.51573,                0.21261,                 1.3054,                 1.9511,                 2.3634,             0.00087875,             0.00087875,             0.00087875
                     93,                0.98645,                 1.5119,                  1.872,                0.56849,                0.56359,                0.54757,                0.25743,                 1.1759,                  1.746,                 2.2949,             0.00087462,             0.00087462,             0.00087462
                     94,                 0.9386,                 1.5329,                 1.8501,                0.61987,                0.59715,                0.60489,                0.28872,                 1.1821,                 1.7614,                 2.2993,              0.0008705,              0.0008705,              0.0008705
                     95,                0.94303,                 1.4749,                 1.8176,                0.66399,                0.57869,                0.58128,                0.26444,                 1.2124,                 1.7096,                 2.2871,             0.00086637,             0.00086637,             0.00086637
                     96,                0.93466,                 1.4737,                  1.843,                 0.5971,                0.57624,                0.59393,                0.27811,                 1.1896,                 1.7354,                 2.2624,             0.00086225,             0.00086225,             0.00086225
                     97,                0.90753,                 1.4362,                 1.8261,                0.73859,                0.50651,                0.58083,                0.25172,                 1.2012,                 1.7384,                 2.3256,             0.00085813,             0.00085813,             0.00085813
                     98,                0.93026,                 1.4622,                 1.8293,                0.63711,                0.53462,                0.57293,                0.23564,                 1.2206,                 1.8076,                 2.3071,               0.000854,               0.000854,               0.000854
                     99,                0.89875,                 1.3982,                 1.7962,                0.56892,                0.53876,                0.55145,                0.24538,                 1.2041,                 1.9036,                 2.3391,             0.00084988,             0.00084988,             0.00084988
                    100,                0.92198,                 1.4459,                 1.8325,                0.61309,                0.60147,                0.62161,                0.29259,                 1.1389,                 1.7356,                 2.2317,             0.00084575,             0.00084575,             0.00084575
                    101,                0.90055,                 1.4312,                 1.8124,                0.63304,                0.61418,                0.60283,                0.26628,                 1.2297,                 1.7023,                 2.3293,             0.00084162,             0.00084162,             0.00084162
                    102,                0.88684,                 1.3905,                 1.8035,                0.61381,                0.46491,                0.52211,                0.23653,                  1.298,                  1.745,                 2.4099,              0.0008375,              0.0008375,              0.0008375
                    103,                0.93792,                 1.4069,                 1.8509,                0.52909,                0.54458,                0.53314,                0.24732,                 1.2633,                 1.7772,                 2.3856,             0.00083337,             0.00083337,             0.00083337
                    104,                0.90002,                 1.3877,                 1.8061,                0.71756,                 0.5746,                0.61527,                0.26638,                 1.2808,                 1.8262,                 2.3452,             0.00082925,             0.00082925,             0.00082925
                    105,                 0.9183,                 1.4068,                   1.81,                0.67658,                0.59847,                 0.5997,                0.26212,                 1.2728,                 1.6659,                 2.3848,             0.00082513,             0.00082513,             0.00082513
                    106,                0.91251,                   1.41,                 1.8368,                0.64505,                0.45779,                0.53983,                0.23956,                 1.2471,                 1.7728,                 2.3176,               0.000821,               0.000821,               0.000821
                    107,                0.94535,                 1.4056,                 1.8284,                0.60913,                0.62375,                0.63525,                0.29059,                 1.2268,                 1.6485,                 2.3627,             0.00081688,             0.00081688,             0.00081688
                    108,                 0.9218,                 1.3719,                 1.7981,                0.60592,                0.61804,                0.63392,                0.29918,                 1.1773,                  1.655,                  2.291,             0.00081275,             0.00081275,             0.00081275
                    109,                0.89099,                 1.3358,                 1.7896,                0.58932,                0.57781,                0.55638,                0.25498,                 1.2257,                 1.8236,                 2.3268,             0.00080863,             0.00080863,             0.00080863
                    110,                0.88655,                 1.3407,                 1.7879,                0.62607,                 0.4925,                0.53476,                0.22703,                 1.3123,                 1.9795,                 2.4012,              0.0008045,              0.0008045,              0.0008045
                    111,                0.87227,                 1.3229,                 1.7595,                0.61034,                0.62724,                0.60265,                0.27075,                 1.2295,                 1.6546,                  2.302,             0.00080038,             0.00080038,             0.00080038
                    112,                0.84563,                 1.3004,                 1.7455,                0.63859,                0.53274,                0.57084,                0.25094,                 1.2602,                 1.7676,                 2.3414,             0.00079625,             0.00079625,             0.00079625
                    113,                0.90667,                 1.3564,                 1.7852,                0.60432,                0.60494,                0.61402,                0.27086,                 1.3588,                 1.7684,                 2.4154,             0.00079213,             0.00079213,             0.00079213
                    114,                 0.8632,                 1.3585,                 1.7529,                 0.5248,                0.56641,                0.58457,                0.24427,                 1.3141,                 1.9162,                  2.389,               0.000788,               0.000788,               0.000788
