                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    103,                  0.982,                 1.7163,                 2.1895,                0.65454,                 0.5397,                0.58575,                0.26744,                 1.2998,                 2.0051,                 2.5861,             0.00083337,             0.00083337,             0.00083337
                    104,                 1.0124,                 1.7028,                 2.1977,                0.51631,                0.60855,                0.57565,                0.23338,                 1.4632,                  1.974,                  2.726,             0.00082925,             0.00082925,             0.00082925
                    105,                0.97584,                 1.6655,                 2.1707,                0.57965,                0.58109,                0.54694,                0.22995,                 1.4284,                 2.0338,                 2.6615,             0.00082513,             0.00082513,             0.00082513
                    106,                0.95688,                  1.672,                 2.1646,                 0.5778,                 0.4926,                 0.5172,                0.22158,                 1.3217,                 2.1338,                 2.6762,               0.000821,               0.000821,               0.000821
                    107,                0.98895,                 1.6708,                  2.175,                0.53916,                0.56018,                0.55566,                0.24476,                  1.318,                 1.9417,                 2.5827,             0.00081688,             0.00081688,             0.00081688
                    108,                0.96505,                 1.6865,                 2.1305,                0.60475,                 0.5913,                0.57956,                0.24548,                 1.3355,                 1.9288,                 2.5885,             0.00081275,             0.00081275,             0.00081275
                    109,                 1.0089,                 1.6864,                 2.1871,                0.53893,                0.62467,                0.57986,                0.25354,                 1.3749,                 1.8931,                 2.6572,             0.00080863,             0.00080863,             0.00080863
                    110,                 0.9863,                 1.6997,                 2.1775,                0.68825,                0.60532,                0.61283,                0.25873,                 1.2966,                 1.8402,                 2.5793,              0.0008045,              0.0008045,              0.0008045
                    111,                0.96065,                   1.63,                 2.1612,                0.60024,                0.58888,                0.58227,                0.26484,                 1.3184,                 1.9882,                 2.6337,             0.00080038,             0.00080038,             0.00080038
                    112,                0.96137,                 1.6216,                 2.1399,                0.65727,                 0.4962,                0.56784,                 0.2599,                 1.3223,                 1.8483,                 2.6641,             0.00079625,             0.00079625,             0.00079625
                    113,                0.96567,                 1.6232,                 2.1536,                0.61512,                0.59631,                0.57735,                0.25142,                 1.4092,                  1.983,                 2.7068,             0.00079213,             0.00079213,             0.00079213
                    114,                0.98316,                 1.6379,                 2.1636,                0.60885,                0.61248,                0.59912,                0.26142,                 1.3287,                 1.9066,                 2.6238,               0.000788,               0.000788,               0.000788
                    115,                0.94419,                 1.6309,                 2.1618,                0.55246,                0.60808,                0.58334,                0.26189,                 1.2837,                 1.8193,                 2.5995,             0.00078387,             0.00078387,             0.00078387
                    116,                0.95812,                 1.5712,                 2.1433,                0.60885,                0.62994,                0.62626,                0.25639,                 1.3289,                 1.8548,                 2.6435,             0.00077975,             0.00077975,             0.00077975
                    117,                0.94858,                 1.5995,                  2.128,                0.54308,                0.58612,                 0.5229,                0.24301,                 1.2784,                  1.922,                 2.5918,             0.00077563,             0.00077563,             0.00077563
                    118,                0.97076,                 1.5912,                 2.1509,                0.71118,                0.58997,                 0.6082,                0.28076,                  1.257,                  1.831,                 2.5302,              0.0007715,              0.0007715,              0.0007715
                    119,                0.95126,                  1.581,                  2.107,                0.58831,                0.58661,                 0.5613,                0.23358,                 1.3776,                 1.9371,                 2.5896,             0.00076738,             0.00076738,             0.00076738
                    120,                0.96037,                 1.5997,                 2.1274,                0.66455,                0.56702,                0.60646,                0.25827,                 1.3639,                 1.9083,                  2.671,             0.00076325,             0.00076325,             0.00076325
                    121,                0.98211,                 1.5715,                 2.1355,                0.56662,                0.67178,                0.61345,                0.27544,                 1.3533,                 1.8423,                 2.5864,             0.00075912,             0.00075912,             0.00075912
                    122,                0.96949,                 1.6283,                 2.1125,                0.65257,                0.59932,                0.60512,                0.28125,                 1.3558,                 1.9427,                 2.5678,               0.000755,               0.000755,               0.000755
                    123,                0.96627,                  1.532,                 2.1224,                0.66205,                0.55657,                0.60003,                0.26706,                 1.3309,                 1.8883,                 2.6171,             0.00075088,             0.00075088,             0.00075088
                    124,                0.95594,                 1.5404,                 2.1102,                0.62321,                0.60489,                0.60085,                0.26675,                 1.3619,                 1.8281,                 2.6211,             0.00074675,             0.00074675,             0.00074675
                    125,                0.91501,                 1.5299,                 2.0546,                0.67068,                0.55534,                0.59016,                0.25588,                 1.3824,                 1.9098,                 2.5951,             0.00074263,             0.00074263,             0.00074263
