                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     88,                  1.165,                0.81935,                 1.1605,                0.58508,                0.59714,                0.52262,                0.23401,                 1.9659,                 1.3871,                 1.7156,              0.0091486,              0.0091486,              0.0091486
                     89,                 1.1718,                0.80894,                 1.1741,                0.50584,                0.50083,                0.47187,                0.20847,                 2.0609,                 1.4269,                 1.8175,              0.0091387,              0.0091387,              0.0091387
                     90,                 1.1492,                0.82273,                 1.1729,                0.62365,                0.56059,                0.49826,                0.22872,                 2.0011,                 1.4567,                 1.8297,              0.0091288,              0.0091288,              0.0091288
                     91,                 1.1844,                0.82717,                 1.1829,                0.57093,                0.41245,                0.44253,                0.20622,                 1.9626,                 1.5049,                 1.7324,              0.0091189,              0.0091189,              0.0091189
                     92,                 1.1576,                0.82084,                 1.1695,                0.50117,                0.51476,                0.47261,                0.21151,                 2.0282,                 1.4944,                 1.8401,               0.009109,               0.009109,               0.009109
                     93,                 1.1556,                0.79798,                 1.1665,                0.62772,                0.58869,                0.56621,                0.25458,                 2.0282,                 1.3196,                 1.7522,              0.0090991,              0.0090991,              0.0090991
                     94,                  1.117,                0.80592,                 1.1543,                0.73318,                0.60209,                0.59626,                0.26461,                 1.9786,                 1.3227,                 1.7064,              0.0090892,              0.0090892,              0.0090892
                     95,                 1.1118,                0.79404,                  1.147,                0.54039,                0.43604,                0.43011,                0.20356,                 2.0671,                 1.6375,                  1.843,              0.0090793,              0.0090793,              0.0090793
                     96,                  1.128,                  0.786,                 1.1471,                0.62795,                0.62723,                0.61393,                0.26938,                  2.058,                 1.2764,                 1.7789,              0.0090694,              0.0090694,              0.0090694
                     97,                 1.1104,                0.78281,                 1.1383,                0.62476,                0.72216,                0.57694,                0.22182,                 2.1987,                 1.4011,                 1.9376,              0.0090595,              0.0090595,              0.0090595
                     98,                 1.1365,                0.81304,                   1.15,                0.49822,                0.56569,                0.50855,                0.21924,                 2.0192,                 1.5149,                 1.7974,              0.0090496,              0.0090496,              0.0090496
                     99,                 1.1206,                0.79332,                 1.1487,                0.69003,                0.65351,                 0.6247,                0.26324,                 1.9945,                  1.358,                 1.7757,              0.0090397,              0.0090397,              0.0090397
                    100,                 1.0792,                0.76948,                 1.1273,                0.64515,                0.68188,                0.62303,                 0.2784,                 1.9641,                 1.2524,                 1.7024,              0.0090298,              0.0090298,              0.0090298
                    101,                 1.0773,                0.74669,                  1.129,                0.62101,                0.65494,                0.61913,                0.29477,                 1.9532,                 1.2895,                 1.7458,              0.0090199,              0.0090199,              0.0090199
                    102,                 1.0886,                0.76139,                 1.1271,                0.66329,                0.56768,                0.59223,                 0.2576,                 1.9983,                 1.2619,                 1.7539,                0.00901,                0.00901,                0.00901
                    103,                 1.1082,                0.77739,                 1.1466,                0.58508,                0.51277,                0.48542,                0.22374,                 1.9686,                 1.3429,                 1.7351,              0.0090001,              0.0090001,              0.0090001
                    104,                 1.0795,                0.73521,                 1.1222,                0.50054,                0.51761,                0.45327,                0.21631,                 2.0344,                 1.3976,                 1.8397,              0.0089902,              0.0089902,              0.0089902
                    105,                 1.1094,                 0.7671,                 1.1348,                0.63272,                0.60173,                0.55346,                0.25491,                    1.9,                 1.3019,                 1.6952,              0.0089803,              0.0089803,              0.0089803
                    106,                 1.1199,                0.75938,                 1.1434,                0.60146,                0.61225,                0.51146,                0.24967,                 1.9732,                 1.4318,                 1.7888,              0.0089704,              0.0089704,              0.0089704
                    107,                 1.0837,                0.77197,                 1.1254,                0.54906,                0.58325,                0.53133,                0.25469,                 1.9389,                 1.3469,                 1.7593,              0.0089605,              0.0089605,              0.0089605
                    108,                  1.088,                 0.7613,                 1.1135,                0.69725,                 0.5568,                0.56174,                0.26583,                 1.8615,                 1.2957,                  1.704,              0.0089506,              0.0089506,              0.0089506
                    109,                 1.0894,                0.73706,                  1.125,                0.61939,                0.57531,                0.57359,                0.26013,                 1.9024,                 1.3288,                 1.7472,              0.0089407,              0.0089407,              0.0089407
                    110,                 1.1059,                 0.7564,                 1.1349,                0.66594,                0.58689,                0.57199,                0.26497,                 1.9517,                 1.2292,                 1.6998,              0.0089308,              0.0089308,              0.0089308
                    111,                 1.1241,                0.75041,                 1.1343,                0.63606,                0.52224,                0.52834,                0.26804,                 1.9239,                 1.2786,                 1.6476,              0.0089209,              0.0089209,              0.0089209
                    112,                 1.0805,                0.70754,                 1.1286,                0.55608,                0.52071,                0.49506,                0.23967,                 1.9381,                  1.432,                 1.7158,               0.008911,               0.008911,               0.008911
                    113,                  1.086,                0.75631,                 1.1173,                0.77168,                0.56107,                0.61495,                0.28589,                 1.8874,                 1.2579,                 1.6284,              0.0089011,              0.0089011,              0.0089011
                    114,                 1.0844,                0.75534,                 1.1226,                0.66969,                0.67047,                0.62097,                0.28692,                 2.0375,                 1.3483,                 1.7754,              0.0088912,              0.0088912,              0.0088912
                    115,                 1.0765,                0.75499,                 1.1174,                0.65323,                 0.5269,                0.54173,                0.23553,                 2.0185,                  1.256,                 1.7596,              0.0088813,              0.0088813,              0.0088813
                    116,                  1.057,                0.72879,                 1.1117,                0.67701,                0.65583,                0.60059,                0.25118,                 1.9522,                 1.2907,                 1.7098,              0.0088714,              0.0088714,              0.0088714
